sitename,Country or Area Name,Full Address,Latitude,Longitude,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,utcoff,stationid,New Station
Lhasa,NA,NA,29.6455,91.032917,N,480,868,0,29.6455,91.032917,NA,NA,526,TRUE
Zvenigorod,NA,NA,55.695,36.775,N,584,695,0,55.695,36.775,NA,NA,527,TRUE
Epanomi,NA,NA,40.375,22.978,N,522,651,0,40.375,22.978,NA,NA,528,TRUE
SACOL,NA,NA,35.946,104.137083,N,505,910,0,35.946,104.137083,NA,NA,529,TRUE
NAM_CO,NA,NA,30.772517,90.96245,N,484,868,0,30.772517,90.96245,NA,NA,530,TRUE
Univ_of_Houston,NA,NA,29.7177,-95.3416,N,480,272,0,29.7177,-95.3416,NA,NA,531,TRUE
Al_Ain,NA,NA,24.242167,55.705167,N,458,755,0,24.242167,55.705167,NA,NA,532,TRUE
Mount_Chacaltaya,NA,NA,-16.350139,-68.1315,N,296,359,0,-16.350139,-68.1315,NA,NA,533,TRUE
Karachi,NA,NA,24.94574,67.13594,N,461,792,0,24.94574,67.13594,NA,NA,534,TRUE
Appledore_Island,NA,NA,42.987064,-70.615361,N,533,351,0,42.987064,-70.615361,NA,NA,535,TRUE
Thompson_Farm,NA,NA,43.108772,-70.948344,N,533,350,0,43.108772,-70.948344,NA,NA,536,TRUE
PKU_PEK,NA,NA,39.593,116.184,N,519,949,0,39.593,116.184,NA,NA,537,TRUE
Yufa_PEK,NA,NA,39.309,116.184,N,518,949,0,39.309,116.184,NA,NA,538,TRUE
City_GZ,NA,NA,23.081,113.158,N,453,939,0,23.081,113.158,NA,NA,539,TRUE
BackGarden_GZ,NA,NA,23.296,113.021,N,454,939,0,23.296,113.021,NA,NA,540,TRUE
Singapore,NA,NA,1.297667,103.780383,N,366,909,0,1.297667,103.780383,NA,NA,541,TRUE
White_Sands_HELSTF,NA,NA,32.634942,-106.338072,N,492,237,0,32.634942,-106.338072,NA,NA,542,TRUE
Huang_Shan,NA,NA,30.13,118.15,N,482,955,0,30.13,118.15,NA,NA,543,TRUE
Frenchman_Flat,NA,NA,36.80928,-115.93479,N,508,206,0,36.80928,-115.93479,NA,NA,544,TRUE
Lahore,NA,NA,31.47987,74.26406,N,487,815,0,31.47987,74.26406,NA,NA,545,TRUE
Sodankyla,NA,NA,67.36662,26.62957,N,630,662,0,67.36662,26.62957,NA,NA,546,TRUE
SANTA_CRUZ_UTEPSA,NA,NA,-17.767325,-63.200961,N,290,375,0,-17.767325,-63.200961,NA,NA,547,TRUE
Eilat,NA,NA,29.5025,34.9175,N,479,689,0,29.5025,34.9175,NA,NA,548,TRUE
USDA-Howard,NA,NA,39.0542,-76.8775,N,517,331,0,39.0542,-76.8775,NA,NA,549,TRUE
Thule,NA,NA,76.516102,-68.769001,N,667,357,0,76.516102,-68.769001,NA,NA,550,TRUE
Chiang_Mai,NA,NA,18.813333,98.986944,N,436,894,0,18.813333,98.986944,NA,NA,551,TRUE
PEARL,NA,NA,80.053611,-86.416944,N,681,300,0,80.053611,-86.416944,NA,NA,552,TRUE
OPAL,NA,NA,79.990278,-85.939167,N,681,302,0,79.990278,-85.939167,NA,NA,553,TRUE
NASA_Ames,NA,NA,37.419986,-122.056969,N,511,186,0,37.419986,-122.056969,NA,NA,554,TRUE
OK_St_Univ,NA,NA,35.04564,-97.91734,N,501,264,0,35.04564,-97.91734,NA,NA,555,TRUE
Porquerolles,NA,NA,43.001389,6.161389,N,533,597,0,43.001389,6.161389,NA,NA,556,TRUE
Puspiptek,NA,NA,-6.3556,106.664383,N,336,918,0,-6.3556,106.664383,NA,NA,557,TRUE
Burjassot,NA,NA,39.507,-0.4202,N,519,576,0,39.507,-0.4202,NA,NA,558,TRUE
Dilar,NA,NA,37.062981,-3.385925,N,509,566,0,37.062981,-3.385925,NA,NA,559,TRUE
La_Laguna,NA,NA,28.481944,-16.321111,N,475,525,0,28.481944,-16.321111,NA,NA,560,TRUE
Mount_Gibbes,NA,NA,35.735207,-82.285712,N,504,314,0,35.735207,-82.285712,NA,NA,561,TRUE
LA-TM,NA,NA,30.324,119.44,N,482,959,0,30.324,119.44,NA,NA,562,TRUE
Bucharest_Inoe,NA,NA,44.348311,26.02805,N,538,660,0,44.348311,26.02805,NA,NA,563,TRUE
Calipso_Strasburg,NA,NA,39.934467,-76.2193,N,521,333,0,39.934467,-76.2193,NA,NA,564,TRUE
Calipso_Prt_Deposit,NA,NA,39.604,-76.116367,N,519,333,0,39.604,-76.116367,NA,NA,565,TRUE
Calipso_Price,NA,NA,39.097367,-75.959017,N,517,334,0,39.097367,-75.959017,NA,NA,566,TRUE
Calipso_West_Denton,NA,NA,38.914961,-75.894331,N,517,334,0,38.914961,-75.894331,NA,NA,567,TRUE
Calipso_Brookview,NA,NA,38.576022,-75.794308,N,515,334,0,38.576022,-75.794308,NA,NA,568,TRUE
Calipso_Mardela_Spr,NA,NA,38.469083,-75.74795,N,515,335,0,38.469083,-75.74795,NA,NA,569,TRUE
Calipso_Princess_An,NA,NA,38.21322,-75.68489,N,514,335,0,38.21322,-75.68489,NA,NA,570,TRUE
Calipso_Ninetown_Rd,NA,NA,38.964983,-75.91,N,517,334,0,38.964983,-75.91,NA,NA,571,TRUE
Calipso_Poplar_Tree,NA,NA,38.8634,-77.414233,N,516,329,0,38.8634,-77.414233,NA,NA,572,TRUE
Calipso_Sterling_PO,NA,NA,39.0012,-77.457567,N,517,329,0,39.0012,-77.457567,NA,NA,573,TRUE
Calipso_Ashburn,NA,NA,39.0659,-77.476167,N,517,329,0,39.0659,-77.476167,NA,NA,574,TRUE
Calipso_Peckman_Frm,NA,NA,39.938633,-77.750033,N,521,328,0,39.938633,-77.750033,NA,NA,575,TRUE
OBERNAI,NA,NA,48.442778,7.5425,N,555,601,0,48.442778,7.5425,NA,NA,576,TRUE
Calipso_Zion,NA,NA,39.932389,-76.199,N,521,333,0,39.932389,-76.199,NA,NA,577,TRUE
Calipso_Perryville,NA,NA,39.560672,-76.072656,N,519,334,0,39.560672,-76.072656,NA,NA,578,TRUE
Calipso_Kennedyvill,NA,NA,39.3055,-75.991983,N,518,334,0,39.3055,-75.991983,NA,NA,579,TRUE
Calipso_Pine_Cove,NA,NA,39.238669,-75.969347,N,518,334,0,39.238669,-75.969347,NA,NA,580,TRUE
Calipso_Bowers_Rd,NA,NA,39.193347,-75.955397,N,518,334,0,39.193347,-75.955397,NA,NA,581,TRUE
Calipso_Ridgely,NA,NA,38.94863,-75.8815,N,517,334,0,38.94863,-75.8815,NA,NA,582,TRUE
Calipso_WofDenton,NA,NA,38.89885,-75.862416,N,517,334,0,38.89885,-75.862416,NA,NA,583,TRUE
Calipso_WillistonLk,NA,NA,38.82893,-75.8463,N,516,334,0,38.82893,-75.8463,NA,NA,584,TRUE
Calipso_Harrison_Rd,NA,NA,38.63195,-75.771,N,516,335,0,38.63195,-75.771,NA,NA,585,TRUE
Calipso_NUFerry_Rd,NA,NA,38.34557,-75.69076,N,514,335,0,38.34557,-75.69076,NA,NA,586,TRUE
Silpakorn_Univ,NA,NA,13.819308,100.041183,N,416,897,0,13.819308,100.041183,NA,NA,587,TRUE
Chiang_Mai_Met_Sta,NA,NA,18.771125,98.972467,N,436,894,0,18.771125,98.972467,NA,NA,588,TRUE
Songkhla_Met_Sta,NA,NA,7.184387,100.604583,N,390,899,0,7.184387,100.604583,NA,NA,589,TRUE
Calipso_Fincastle,NA,NA,39.050183,-77.47535,N,517,329,0,39.050183,-77.47535,NA,NA,590,TRUE
Calipso_Braddock_Rd,NA,NA,38.82703,-77.408287,N,516,329,0,38.82703,-77.408287,NA,NA,591,TRUE
Calipso_Kinchaloe,NA,NA,38.755423,-77.390121,N,516,329,0,38.755423,-77.390121,NA,NA,592,TRUE
Calipso_W_Strasburg,NA,NA,39.94655,-76.231117,N,521,333,0,39.94655,-76.231117,NA,NA,593,TRUE
Calipso_Church_Hill,NA,NA,39.147466,-75.981717,N,518,334,0,39.147466,-75.981717,NA,NA,594,TRUE
Calipso_Tuckahoe,NA,NA,38.979173,-75.932939,N,517,334,0,38.979173,-75.932939,NA,NA,595,TRUE
Calipso_Washtn_High,NA,NA,38.18005,-75.686733,N,514,335,0,38.18005,-75.686733,NA,NA,596,TRUE
Calipso_W_Mardela,NA,NA,38.460833,-75.774633,N,515,335,0,38.460833,-75.774633,NA,NA,597,TRUE
Calipso_Cooper_Rd,NA,NA,38.325469,-75.731586,N,514,335,0,38.325469,-75.731586,NA,NA,598,TRUE
Calipso_Loudon_Rd,NA,NA,39.938933,-77.788517,N,521,328,0,39.938933,-77.788517,NA,NA,599,TRUE
Calipso_Sanders_ES,NA,NA,39.038485,-77.510017,N,517,329,0,39.038485,-77.510017,NA,NA,600,TRUE
Calipso_Westfield_H,NA,NA,38.887517,-77.464783,N,517,329,0,38.887517,-77.464783,NA,NA,601,TRUE
Calipso_Ormand_MS,NA,NA,38.855649,-77.45463,N,516,329,0,38.855649,-77.45463,NA,NA,602,TRUE
Hangzhou-ZFU,NA,NA,30.257233,119.727417,N,482,960,0,30.257233,119.727417,NA,NA,603,TRUE
Calipso_Flat_Iron,NA,NA,39.110825,-75.998673,N,517,334,0,39.110825,-75.998673,NA,NA,604,TRUE
Calipso_White_Marsh,NA,NA,39.075915,-75.988634,N,517,334,0,39.075915,-75.988634,NA,NA,605,TRUE
Calipso_Crouse_Mill,NA,NA,38.958531,-75.95163,N,517,334,0,38.958531,-75.95163,NA,NA,606,TRUE
Calipso_Hillsboro,NA,NA,38.915783,-75.939151,N,517,334,0,38.915783,-75.939151,NA,NA,607,TRUE
Calipso_Hurlock,NA,NA,38.61916,-75.84624,N,515,334,0,38.61916,-75.84624,NA,NA,608,TRUE
Calipso_Vienna,NA,NA,38.493536,-75.816541,N,515,334,0,38.493536,-75.816541,NA,NA,609,TRUE
Gual_Pahari,NA,NA,28.426086,77.15047,N,475,824,0,28.426086,77.15047,NA,NA,610,TRUE
Yaqui,NA,NA,27.280833,-109.912,N,470,225,0,27.280833,-109.912,NA,NA,611,TRUE
Abisko,NA,NA,68.35,18.817,N,634,637,0,68.35,18.817,NA,NA,612,TRUE
Ragged_Point,NA,NA,13.165018,-59.432035,N,414,387,0,13.165018,-59.432035,NA,NA,613,TRUE
Issyk-Kul,NA,NA,42.622778,76.983056,N,531,823,0,42.622778,76.983056,NA,NA,614,TRUE
Calipso_Morgnec_Rd,NA,NA,39.23567,-76.03074,N,518,334,0,39.23567,-76.03074,NA,NA,615,TRUE
Calipso_Church_H_Rd,NA,NA,39.132667,-75.999167,N,518,334,0,39.132667,-75.999167,NA,NA,616,TRUE
Calipso_Dean_Rd,NA,NA,39.00275,-75.9575,N,517,334,0,39.00275,-75.9575,NA,NA,617,TRUE
Calipso_Hillsboro_E,NA,NA,38.9169,-75.932533,N,517,334,0,38.9169,-75.932533,NA,NA,618,TRUE
Black_Forest_AMF,NA,NA,48.54005,8.396867,N,555,604,0,48.54005,8.396867,NA,NA,619,TRUE
Autilla,NA,NA,41.997222,-4.603056,N,529,562,0,41.997222,-4.603056,NA,NA,620,TRUE
Suffield,NA,NA,50.28155,-111.130771,N,562,221,0,50.28155,-111.130771,NA,NA,621,TRUE
Kirtland_AFB,NA,NA,34.95081,-106.507403,N,501,236,0,34.95081,-106.507403,NA,NA,622,TRUE
CRPSM_Malindi,NA,NA,-2.996,40.1945,N,349,706,0,-2.996,40.1945,NA,NA,623,TRUE
Leicester,NA,NA,52.61931,-1.12231,N,571,573,0,52.61931,-1.12231,NA,NA,624,TRUE
Hangzhou_City,NA,NA,30.289633,120.156917,N,482,962,0,30.289633,120.156917,NA,NA,625,TRUE
South_Pole_Obs_NOAA,NA,NA,-90,70.3,N,1,802,0,-90,70.3,NA,NA,626,TRUE
EIM-Sindos,NA,NA,40.689717,22.799667,N,524,650,0,40.689717,22.799667,NA,NA,627,TRUE
Marambio,NA,NA,-64.239996,-56.625244,N,104,396,0,-64.239996,-56.625244,NA,NA,628,TRUE
Le_Fauga,NA,NA,43.38423,1.2846,N,535,581,0,43.38423,1.2846,NA,NA,629,TRUE
Sinhgad,NA,NA,18.366667,73.75,N,434,813,0,18.366667,73.75,NA,NA,630,TRUE
Trivandrum,NA,NA,8.533333,76.866667,N,395,823,0,8.533333,76.866667,NA,NA,631,TRUE
Ahmedabad,NA,NA,23.016667,72.516667,N,453,809,0,23.016667,72.516667,NA,NA,632,TRUE
Zinder_DMN,NA,NA,13.775417,8.9841,N,416,606,0,13.775417,8.9841,NA,NA,633,TRUE
Iqaluit,NA,NA,63.747575,-68.542997,N,616,358,0,63.747575,-68.542997,NA,NA,634,TRUE
Kandahar,NA,NA,31.508611,65.847778,N,487,788,0,31.508611,65.847778,NA,NA,635,TRUE
Kangerlussuaq,NA,NA,66.9958,-50.6214,N,629,415,0,66.9958,-50.6214,NA,NA,636,TRUE
Jingtai,NA,NA,37.333333,104.1,N,510,910,0,37.333333,104.1,NA,NA,637,TRUE
Zhangye,NA,NA,39.078889,100.275556,N,517,898,0,39.078889,100.275556,NA,NA,638,TRUE
Vishkhapatnam,NA,NA,17.72395,83.326933,N,432,844,0,17.72395,83.326933,NA,NA,639,TRUE
UAHuntsville,NA,NA,34.72533,-86.64473,N,500,300,0,34.72533,-86.64473,NA,NA,640,TRUE
Nainital,NA,NA,29.35883,79.45827,N,478,831,0,29.35883,79.45827,NA,NA,641,TRUE
Pantnagar,NA,NA,29.046339,79.520889,N,477,831,0,29.046339,79.520889,NA,NA,642,TRUE
Bareilly,NA,NA,28.38996,79.43696,N,475,831,0,28.38996,79.43696,NA,NA,643,TRUE
Mobile_N_050608,NA,NA,26.50624,80.43907,N,467,834,0,26.50624,80.43907,NA,NA,644,TRUE
Mobile_C_050608,NA,NA,26.30289,80.48859,N,466,835,0,26.30289,80.48859,NA,NA,645,TRUE
Mobile_S_050608,NA,NA,26.12513,80.53282,N,466,835,0,26.12513,80.53282,NA,NA,646,TRUE
Bushland,NA,NA,35.18678,-102.09384,N,502,250,0,35.18678,-102.09384,NA,NA,647,TRUE
Mobile_Kanpur_West,NA,NA,26.419177,80.123238,N,467,833,0,26.419177,80.123238,NA,NA,648,TRUE
Mobile_Kanpur_East,NA,NA,26.458519,80.439397,N,467,834,0,26.458519,80.439397,NA,NA,649,TRUE
Chitrakoot,NA,NA,25.14788,80.85518,N,462,836,0,25.14788,80.85518,NA,NA,650,TRUE
Mobile_DDun_051308W,NA,NA,30.234656,77.948764,N,482,826,0,30.234656,77.948764,NA,NA,651,TRUE
Mobile_N_051308W,NA,NA,26.99431,78.77762,N,469,829,0,26.99431,78.77762,NA,NA,652,TRUE
Mobile_S_051308W,NA,NA,26.636032,78.869934,N,468,829,0,26.636032,78.869934,NA,NA,653,TRUE
Mobile_N_051508E,NA,NA,26.773544,81.928933,N,468,839,0,26.773544,81.928933,NA,NA,654,TRUE
Mobile_S_051508E,NA,NA,26.242848,82.061369,N,466,840,0,26.242848,82.061369,NA,NA,655,TRUE
Mobile_N_052208,NA,NA,26.50987,80.4643,N,467,834,0,26.50987,80.4643,NA,NA,656,TRUE
Mobile_C_052208,NA,NA,26.31069,80.51499,N,466,835,0,26.31069,80.51499,NA,NA,657,TRUE
Saint_Mandrier,NA,NA,43.066944,5.944167,N,533,596,0,43.066944,5.944167,NA,NA,658,TRUE
Bozeman,NA,NA,45.662204,-111.045013,N,544,222,0,45.662204,-111.045013,NA,NA,659,TRUE
Mobile_S_052908W,NA,NA,26.6637,78.8989,N,468,829,0,26.6637,78.8989,NA,NA,660,TRUE
Mobile_N_052908W,NA,NA,26.9524,78.8266,N,469,829,0,26.9524,78.8266,NA,NA,661,TRUE
Mobile_Kanpur_South,NA,NA,26.352916,80.300721,N,466,834,0,26.352916,80.300721,NA,NA,662,TRUE
Mobile_Kanpur_SE,NA,NA,26.378525,80.41811,N,467,834,0,26.378525,80.41811,NA,NA,663,TRUE
Mobile_N_053108E,NA,NA,26.76874,81.97021,N,468,839,0,26.76874,81.97021,NA,NA,664,TRUE
Mobile_S_053108E,NA,NA,26.216392,82.106651,N,466,840,0,26.216392,82.106651,NA,NA,665,TRUE
Mobile_Kanpur_W2,NA,NA,26.4185,80.12172,N,467,833,0,26.4185,80.12172,NA,NA,666,TRUE
Mobile_N_060708,NA,NA,26.530687,80.505745,N,467,835,0,26.530687,80.505745,NA,NA,667,TRUE
Mobile_C_060708,NA,NA,26.449369,80.526795,N,467,835,0,26.449369,80.526795,NA,NA,668,TRUE
Mobile_S_060708,NA,NA,26.105807,80.610912,N,465,835,0,26.105807,80.610912,NA,NA,669,TRUE
Kanzelhohe_Obs,NA,NA,46.677232,13.901269,N,548,621,0,46.677232,13.901269,NA,NA,670,TRUE
Valladolid_Sci,NA,NA,41.6562,-4.7148,N,528,562,0,41.6562,-4.7148,NA,NA,671,TRUE
Ersa,NA,NA,43.003669,9.359289,N,533,607,0,43.003669,9.359289,NA,NA,672,TRUE
Mobile_N_061408W,NA,NA,26.92797,78.8578,N,469,829,0,26.92797,78.8578,NA,NA,673,TRUE
Mobile_S_061408W,NA,NA,26.68315,78.9188,N,468,830,0,26.68315,78.9188,NA,NA,674,TRUE
Mobile_N_061608E,NA,NA,26.76985,81.98118,N,468,839,0,26.76985,81.98118,NA,NA,675,TRUE
Mobile_N_062308,NA,NA,26.513011,80.478321,N,467,835,0,26.513011,80.478321,NA,NA,676,TRUE
Mobile_C_062308,NA,NA,26.30709,80.52958,N,466,835,0,26.30709,80.52958,NA,NA,677,TRUE
Mobile_S_062308,NA,NA,26.147783,80.570527,N,466,835,0,26.147783,80.570527,NA,NA,678,TRUE
Kanpur_Central_RR,NA,NA,26.455467,80.35062,N,467,834,0,26.455467,80.35062,NA,NA,679,TRUE
Panki_Powerplant,NA,NA,26.478837,80.256383,N,467,834,0,26.478837,80.256383,NA,NA,680,TRUE
Baneasa,NA,NA,44.511333,26.077806,N,539,660,0,44.511333,26.077806,NA,NA,681,TRUE
Helsinki,NA,NA,60.203733,24.96065,N,602,657,0,60.203733,24.96065,NA,NA,682,TRUE
Paposo,NA,NA,-25.007167,-70.450111,N,261,352,0,-25.007167,-70.450111,NA,NA,683,TRUE
Kaiping,NA,NA,22.3152,112.5386,N,450,937,0,22.3152,112.5386,NA,NA,684,TRUE
Camaguey,NA,NA,21.4223,-77.8499,N,447,328,0,21.4223,-77.8499,NA,NA,685,TRUE
El_Segundo,NA,NA,33.9125,-118.3823,N,497,198,0,33.9125,-118.3823,NA,NA,686,TRUE
Dayton,NA,NA,39.775977,-84.109618,N,520,308,0,39.775977,-84.109618,NA,NA,687,TRUE
Arcachon,NA,NA,44.663528,-1.163222,N,540,573,0,44.663528,-1.163222,NA,NA,688,TRUE
Wytham_Woods,NA,NA,51.770278,-1.3325,N,568,573,0,51.770278,-1.3325,NA,NA,689,TRUE
Zhongshan_Univ,NA,NA,23.06,113.39,N,453,940,0,23.06,113.39,NA,NA,690,TRUE
Vechernaya_Hill,NA,NA,-67.66,46.158,N,90,725,0,-67.66,46.158,NA,NA,691,TRUE
Manila_Observatory,NA,NA,14.63525,121.07784,N,420,964,0,14.63525,121.07784,NA,NA,692,TRUE
Mobile_N_011509_ND,NA,NA,28.42123,76.91933,N,475,823,0,28.42123,76.91933,NA,NA,693,TRUE
Mobile_S_011509_ND,NA,NA,28.34824,76.93955,N,474,823,0,28.34824,76.93955,NA,NA,694,TRUE
Ubon_Ratchathani,NA,NA,15.245518,104.871011,N,422,913,0,15.245518,104.871011,NA,NA,695,TRUE
Malaga,NA,NA,36.715242,-4.478153,N,508,563,0,36.715242,-4.478153,NA,NA,696,TRUE
Shouxian,NA,NA,32.558383,116.78195,N,491,951,0,32.558383,116.78195,NA,NA,697,TRUE
Seysses,NA,NA,43.503333,1.259722,N,535,581,0,43.503333,1.259722,NA,NA,698,TRUE
Oukaimeden,NA,NA,31.208793,-7.864486,N,486,552,0,31.208793,-7.864486,NA,NA,699,TRUE
IIT_KGP_EXT_Kolkata,NA,NA,22.574,88.418,N,451,860,0,22.574,88.418,NA,NA,700,TRUE
Utsteinen,NA,NA,-71.95,23.333333,N,73,652,0,-71.95,23.333333,NA,NA,701,TRUE
Jaipur,NA,NA,26.905817,75.806217,N,469,820,0,26.905817,75.806217,NA,NA,702,TRUE
Hetauda,NA,NA,27.42835,85.030933,N,471,849,0,27.42835,85.030933,NA,NA,703,TRUE
Yellowknife_Aurora,NA,NA,62.4513,-114.37625,N,611,211,0,62.4513,-114.37625,NA,NA,704,TRUE
Langtang,NA,NA,28.012233,85.492517,N,473,851,0,28.012233,85.492517,NA,NA,705,TRUE
Kuwait_Airport,NA,NA,29.242,47.972,N,478,731,0,29.242,47.972,NA,NA,706,TRUE
Lanzhou_City,NA,NA,36.04805,103.8534,N,505,909,0,36.04805,103.8534,NA,NA,707,TRUE
Graciosa,NA,NA,39.091111,-28.029722,N,517,487,0,39.091111,-28.029722,NA,NA,708,TRUE
Birkenes,NA,NA,58.38845,8.25231,N,595,603,0,58.38845,8.25231,NA,NA,709,TRUE
Bandung,NA,NA,-6.888417,107.61,N,333,921,0,-6.888417,107.61,NA,NA,710,TRUE
Zinder_Airport,NA,NA,13.776683,8.990233,N,416,606,0,13.776683,8.990233,NA,NA,711,TRUE
Kathmandu_Univ,NA,NA,27.601067,85.538333,N,471,851,0,27.601067,85.538333,NA,NA,712,TRUE
LISCO,NA,NA,40.954517,-73.341767,N,525,342,0,40.954517,-73.341767,NA,NA,713,TRUE
UMBC,NA,NA,39.254628,-76.709353,N,518,332,0,39.254628,-76.709353,NA,NA,714,TRUE
SAGRES,NA,NA,37.047706,-8.873517,N,509,549,0,37.047706,-8.873517,NA,NA,715,TRUE
Univ_of_Lethbridge,NA,NA,49.681672,-112.868967,N,560,216,0,49.681672,-112.868967,NA,NA,716,TRUE
Easton_Airport,NA,NA,38.80745,-76.07257,N,516,334,0,38.80745,-76.07257,NA,NA,717,TRUE
Tuz_Golu,NA,NA,38.749444,33.336111,N,516,684,0,38.749444,33.336111,NA,NA,718,TRUE
Kelowna_UAS,NA,NA,49.941294,-119.400111,N,561,195,0,49.941294,-119.400111,NA,NA,719,TRUE
NCAR,NA,NA,40.03753,-105.24277,N,521,240,0,40.03753,-105.24277,NA,NA,720,TRUE
Eforie,NA,NA,44.075,28.632222,N,537,669,0,44.075,28.632222,NA,NA,721,TRUE
IASBS,NA,NA,36.705167,48.507111,N,508,732,0,36.705167,48.507111,NA,NA,722,TRUE
QOMS_CAS,NA,NA,28.365,86.948056,N,474,855,0,28.365,86.948056,NA,NA,723,TRUE
Buesum,NA,NA,54.13225,8.878797,N,578,605,0,54.13225,8.878797,NA,NA,724,TRUE
TUBITAK_UZAY_Ankara,NA,NA,39.891,32.778,N,521,682,0,39.891,32.778,NA,NA,725,TRUE
Ittoqqortoormiit,NA,NA,70.4848,-21.9512,N,643,507,0,70.4848,-21.9512,NA,NA,726,TRUE
Lucinda,NA,NA,-18.5198,146.3861,N,287,1045,0,-18.5198,146.3861,NA,NA,727,TRUE
Salon_de_Provence,NA,NA,43.605556,5.120278,N,535,593,0,43.605556,5.120278,NA,NA,728,TRUE
Zhongshan,NA,NA,22.515833,113.383333,N,451,940,0,22.515833,113.383333,NA,NA,729,TRUE
ND_Marbel_Univ,NA,NA,6.496011,124.842531,N,387,976,0,6.496011,124.842531,NA,NA,730,TRUE
WaveCIS_Site_CSI_6,NA,NA,28.866667,-90.483333,N,476,287,0,28.866667,-90.483333,NA,NA,731,TRUE
Goldstone,NA,NA,35.233333,-116.791667,N,502,203,0,35.233333,-116.791667,NA,NA,732,TRUE
Tinian,NA,NA,15.073969,145.627597,N,421,1043,0,15.073969,145.627597,NA,NA,733,TRUE
Pokhara,NA,NA,28.186643,83.97518,N,474,846,0,28.186643,83.97518,NA,NA,734,TRUE
Apra_Harbor,NA,NA,13.420442,144.663103,N,415,1040,0,13.420442,144.663103,NA,NA,735,TRUE
Baengnyeong,NA,NA,37.966111,124.630278,N,513,976,0,37.966111,124.630278,NA,NA,736,TRUE
Red_River_Delta,NA,NA,20.72853,106.1277,N,444,917,0,20.72853,106.1277,NA,NA,737,TRUE
Huelva,NA,NA,37.0163,-6.5687,N,509,556,0,37.0163,-6.5687,NA,NA,738,TRUE
Brisbane-Uni_of_QLD,NA,NA,-27.497083,153.013611,N,251,1067,0,-27.497083,153.013611,NA,NA,739,TRUE
Sable_Island,NA,NA,43.933,-60.01,N,537,385,0,43.933,-60.01,NA,NA,740,TRUE
LSU,NA,NA,30.406778,-91.183883,N,483,285,0,30.406778,-91.183883,NA,NA,741,TRUE
CalTech,NA,NA,34.13673,-118.126167,N,498,199,0,34.13673,-118.126167,NA,NA,742,TRUE
Bach_Long_Vy,NA,NA,20.133321,107.733339,N,442,922,0,20.133321,107.733339,NA,NA,743,TRUE
Yuma,NA,NA,32.644138,-114.58278,N,492,210,0,32.644138,-114.58278,NA,NA,744,TRUE
CUT-TEPAK,NA,NA,34.674806,33.04275,N,500,683,0,34.674806,33.04275,NA,NA,745,TRUE
McClellan_AFB,NA,NA,38.667777,-121.399444,N,516,189,0,38.667777,-121.399444,NA,NA,746,TRUE
Tiksi,NA,NA,71.586917,128.921417,N,647,990,0,71.586917,128.921417,NA,NA,747,TRUE
Dushanbe,NA,NA,38.553264,68.857911,N,515,797,0,38.553264,68.857911,NA,NA,748,TRUE
Appalachian_State,NA,NA,36.2146,-81.6938,N,506,316,0,36.2146,-81.6938,NA,NA,749,TRUE
Aubiere_LAMP,NA,NA,45.76096,3.111072,N,544,587,0,45.76096,3.111072,NA,NA,750,TRUE
Frioul,NA,NA,43.266111,5.293333,N,534,594,0,43.266111,5.293333,NA,NA,751,TRUE
Manus,NA,NA,-2.06,147.425,N,353,1049,0,-2.06,147.425,NA,NA,752,TRUE
ARM_Darwin,NA,NA,-12.425,130.891,N,311,996,0,-12.425,130.891,NA,NA,753,TRUE
CLUJ_UBB,NA,NA,46.768333,23.551389,N,548,652,0,46.768333,23.551389,NA,NA,754,TRUE
Lugansk,NA,NA,48.5704,39.36472,N,555,703,0,48.5704,39.36472,NA,NA,755,TRUE
DRAGON_CHASE,NA,NA,38.978612,-77.080002,N,517,330,0,38.978612,-77.080002,NA,NA,756,TRUE
DRAGON_RCKMD,NA,NA,39.06556,-77.09622,N,517,330,0,39.06556,-77.09622,NA,NA,757,TRUE
DRAGON_OLNES,NA,NA,39.149148,-77.068267,N,518,330,0,39.149148,-77.068267,NA,NA,758,TRUE
DRAGON_SPBRK,NA,NA,39.0581,-77.0058,N,517,331,0,39.0581,-77.0058,NA,NA,759,TRUE
DRAGON_TKMPR,NA,NA,38.995278,-76.997222,N,517,331,0,38.995278,-76.997222,NA,NA,760,TRUE
DRAGON_CLLGP,NA,NA,38.9911,-76.9086,N,517,331,0,38.9911,-76.9086,NA,NA,761,TRUE
DRAGON_LAREL,NA,NA,39.0808,-76.855,N,517,331,0,39.0808,-76.855,NA,NA,762,TRUE
DRAGON_LAUMD,NA,NA,39.1428,-76.8592,N,518,331,0,39.1428,-76.8592,NA,NA,763,TRUE
DRAGON_BOWEM,NA,NA,38.9747,-76.7506,N,517,331,0,38.9747,-76.7506,NA,NA,764,TRUE
DRAGON_ARNCC,NA,NA,39.1589,-76.7208,N,518,331,0,39.1589,-76.7208,NA,NA,765,TRUE
DRAGON_ANNEA,NA,NA,39.1647,-76.6247,N,518,332,0,39.1647,-76.6247,NA,NA,766,TRUE
DRAGON_CTNVL,NA,NA,39.275833,-76.771944,N,518,331,0,39.275833,-76.771944,NA,NA,767,TRUE
DRAGON_BLTIM,NA,NA,39.263145,-76.651066,N,518,332,0,39.263145,-76.651066,NA,NA,768,TRUE
