sitename,Country or Area Name,Full Address,Latitude,Longitude,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,stationid,locationId,country,sensorType,continent,sensorId
La_Florida,Chile,La Florida,-33.51663036,-70.58812396,Y,227,351,,-33.51663036,-70.58812396,,105817,852,CL,reference grade,south_america,2271
Talcahuano_3,Chile,Nueva Libertad,-36.735998,-73.118693,Y,214,343,,-36.735998,-73.118693,,105818,2473,CL,reference grade,south_america,4752
Groningen,Netherlands,Groningen-Europaweg,53.2178,6.5789,Y,574,598,,53.2178,6.5789,,105819,41,NL,reference grade,europe,61
Coquimbo,Chile,Coquimbo,-29.97039024,-71.33603825,Y,241,349,,-29.97039024,-71.33603825,,105820,2422,CL,reference grade,south_america,4572
CL_10,Chile,La Union,-40.28685744,-73.07671046,Y,200,343,,-40.28685744,-73.07671046,,105821,7497,CL,reference grade,south_america,21741
Casper,United States,Casper Gaseous,42.82231,-106.36501,Y,532,237,,42.82231,-106.36501,,105826,9510,US,reference grade,north_america,29081
CA_85,Canada,Toronto Downtown,43.64543,-79.38908,Y,536,323,,43.64543,-79.38908,,105827,7570,CA,reference grade,north_america,5077866
ALBERTA_27,Canada,Calgary Central2,51.047611,-114.075165,Y,565,212,,51.047611,-114.075165,,105828,8809,CA,reference grade,north_america,25688
El_Centro_3,United States,Calexico - Ethel Str,32.67618,-115.48307,Y,492,207,,32.67618,-115.48307,,105829,8810,US,reference grade,north_america,25692
Quillota_2,Chile,San Pedro,-32.937001,-71.273726,Y,229,349,,-32.937001,-71.273726,,105830,9526,CL,reference grade,south_america,35702
Chachoengsao,Thailand,Municipality Office Tungsadao,13.5885,101.2863333,Y,415,901,,13.5885,101.2863333,,105831,2407,TH,reference grade,southeast_asia,1304052
Talagante,Chile,Talagante,-33.67375207,-70.95306474,Y,226,350,,-33.67375207,-70.95306474,,105832,54,CL,reference grade,south_america,3013
ONTARIO_27,Canada,Sarnia,42.990263,-82.395341,Y,533,313,,42.990263,-82.395341,,105833,8817,CA,reference grade,north_america,25719
Khon_Kaen,Thailand,Hydrogeological Group Water Resources Regional Office4 khonkaen,16.44538333,102.83525,Y,427,906,,16.44538333,102.83525,,105834,7747,TH,reference grade,southeast_asia,1304249
Samut_Sakhon_2,Thailand,Samut Sakhon Wittayalai School,13.5502631,100.2647676,Y,415,898,,13.5502631,100.2647676,,105836,2376,TH,reference grade,southeast_asia,1304154
IT_3,Italy,PE - VIA FIRENZE,42.46639,14.21306,Y,531,622,,42.46639,14.21306,,105837,7793,IT,reference grade,europe,22634
Rayong_5,Thailand,Pluakdaeng District Health Office,12.97378333,101.21285,Y,413,901,,12.97378333,101.21285,,105838,717,TH,reference grade,southeast_asia,1304268
Coquimbo_2,Chile,La Serena,-29.93300652,-71.26196637,Y,241,349,,-29.93300652,-71.26196637,,105839,689,CL,reference grade,south_america,1186
Chon_buri_2,Thailand,Laem Chabang Municipal Stadium,13.11923333,100.91855,Y,413,900,,13.11923333,100.91855,,105840,7840,TH,reference grade,southeast_asia,1304350
Rayong_6,Thailand,"Field Crop Research Center, Rayong",12.73518333,101.13565,Y,412,901,,12.73518333,101.13565,,105841,7846,TH,reference grade,southeast_asia,1611423
Bangkok_38,Thailand,Bodindecha Sing Singhaseni School,13.769634,100.614567,Y,416,899,,13.769634,100.614567,,105842,2375,TH,reference grade,southeast_asia,1304120
Chiang_Rai_2,Thailand,"Natural Resources and Environment Office, Chiangrai",19.909217,99.823467,Y,441,896,,19.909217,99.823467,,105843,2328,TH,reference grade,southeast_asia,1304242
Huasco_3,Chile,21 de Mayo,-28.4677953,-71.22729152,Y,247,349,,-28.4677953,-71.22729152,,105844,7895,CL,reference grade,south_america,22881
Bangkok_39,Thailand,Thai Meteorological Department,13.666183,100.605742,Y,416,899,,13.666183,100.605742,,105845,2326,TH,reference grade,southeast_asia,1304072
Hanford_Corcoran_2,United States,Hanford - S. Irwin S,36.3144,-119.6436,Y,506,194,,36.3144,-119.6436,,105846,663,US,reference grade,north_america,24365
Tocopilla_3,Chile,Super Site,-22.08586413,-70.18841562,Y,273,352,,-22.08586413,-70.18841562,,105847,7926,CL,reference grade,south_america,22965
Puente_Alto,Chile,Puente Alto,-33.59139062,-70.594788,Y,227,351,,-33.59139062,-70.594788,,105848,45,CL,reference grade,south_america,4099
Sacramento__Arden_Arcade__Roseville_11,United States,Auburn,38.93568,-121.09959,Y,517,189,,38.93568,-121.09959,,105849,655,US,reference grade,north_america,1136
Nogales,United States,Nogales Post Office,31.337204,-110.936722,Y,486,222,,31.337204,-110.936722,,105850,616,US,reference grade,north_america,1083
Rock_Springs_2,United States,Rock Springs Mobile,41.58885,-109.23784,Y,527,227,,41.58885,-109.23784,,105851,2959755,US,reference grade,north_america,9991917
HAMILTON_3,United States,White Springs Plant,30.426029,-82.795356,Y,483,312,,30.426029,-82.795356,,106073,921019,US,reference grade,north_america,5077813
CLAY_2,United States,Vermillion,42.789453,-96.903867,Y,532,267,,42.789453,-96.903867,,106074,353973,US,reference grade,north_america,2017881
QUEBEC_34,Canada,Granby - Parc Poitev,45.41864,-72.73067,Y,543,344,,45.41864,-72.73067,,106076,357581,CA,reference grade,north_america,2024329
Arica,Chile,Arica,-18.4768393,-70.28791143,Y,287,352,,-18.4768393,-70.28791143,,106077,10653,CL,reference grade,south_america,35458
Coronel_2,Chile,Lota urbana,-37.07761981,-73.1541365,Y,213,343,,-37.07761981,-73.1541365,,106078,2528,CL,reference grade,south_america,236175
CREIL,France,Faiencerie Creil,49.259552,2.474397,Y,558,585,,49.259552,2.474397,,106079,3618,FR,reference grade,europe,7983
Harzgerode,Germany,Unterharz / Friedrichsbrunn,51.662435,11.043386,Y,568,612,,51.662435,11.043386,,106080,4357,DE,reference grade,europe,11808
Vicolo_Sant_Agnese___Mantova_(MN),Italy,MANTOVA SANT'AGNESE,45.160556,10.795556,Y,542,612,,45.160556,10.795556,,106081,8284,IT,reference grade,europe,7774785
Quitzdorf_am_See,Germany,Niesky,51.285356,14.749731,Y,566,624,,51.285356,14.749731,,106082,4500,DE,reference grade,europe,1312659
DE_56,Germany,G????rlitz,51.155801,14.973958,Y,566,625,,51.155801,14.973958,,106083,3133,DE,reference grade,europe,1312656
Coronel_3,Chile,Cerro Merqu????n,-37.02118288,-73.14955555,Y,213,343,,-37.02118288,-73.14955555,,106084,68,CL,reference grade,south_america,105
Los_Angeles_2,Chile,21 de mayo,-37.47118229,-72.36146285,Y,211,345,,-37.47118229,-72.36146285,,106086,2334,CL,reference grade,south_america,4264
Annaberg_Buchholz,Germany,Annaberg-Buchholz,50.570872,12.997278,Y,563,619,,50.570872,12.997278,,106087,4457,DE,reference grade,europe,1312647
CL_11,Chile,"INIA, Chill????n",-36.59488089,-72.08925365,Y,215,346,,-36.59488089,-72.08925365,,106088,767,CL,reference grade,south_america,1319
Netphen,Germany,Netphen Rothaargebirge,50.930329,8.191907,Y,565,603,,50.930329,8.191907,,106089,3175,DE,reference grade,europe,2010542
CL_12,Chile,Puren,-36.61616775,-72.09304056,Y,215,346,,-36.61616775,-72.09304056,,106090,399,CL,reference grade,south_america,693
CL_13,Chile,Curic????,-34.97492508,-71.23396751,Y,221,349,,-34.97492508,-71.23396751,,106091,72,CL,reference grade,south_america,3538
CL_14,Chile,Kingston College,-36.78465374,-73.05206303,Y,214,343,,-36.78465374,-73.05206303,,106092,69,CL,reference grade,south_america,106
Talcahuano_4,Chile,Consultorio - San Vicente,-36.72369514,-73.12365887,Y,214,343,,-36.72369514,-73.12365887,,106093,2525,CL,reference grade,south_america,22731
Bautzen,Germany,Bautzen,51.175669,14.443771,Y,566,623,,51.175669,14.443771,,106094,4496,DE,reference grade,europe,1312664
Chemnitz,Germany,Chemnitz-Leipziger Str.,50.84574,12.903367,Y,564,618,,50.84574,12.903367,,106095,4469,DE,reference grade,europe,1312650
Talca_2,Chile,U.C. Maule,-35.43572559,-71.61955386,Y,219,348,,-35.43572559,-71.61955386,,106096,1605,CL,reference grade,south_america,2832
Plauen,Germany,Plauen-S????¦d,50.486138,12.138054,Y,563,616,,50.486138,12.138054,,106097,3023,DE,reference grade,europe,1312658
Eibenstock,Germany,Carlsfeld,50.431322,12.611125,Y,563,617,,50.431322,12.611125,,106098,4471,DE,reference grade,europe,1312654
CL_15,Chile,Liceo Polivalente,-36.60171321,-72.95852283,Y,215,344,,-36.60171321,-72.95852283,,106099,210,CL,reference grade,south_america,726
Klingenthal,Czechia,Klingenthal,50.354783,12.468739,Y,562,617,,50.354783,12.468739,,106101,4474,CZ,reference grade,unknown,1312655
DE_57,Germany,Schwarzwald-S????¦d,47.809892,7.764528,Y,552,602,,47.809892,7.764528,,106102,3058,DE,reference grade,europe,1300242
Radebeul,Germany,Radebeul-Wahnsdorf,51.119514,13.675005,Y,565,621,,51.119514,13.675005,,106103,4483,DE,reference grade,europe,1312665
Wermsdorf,Germany,Liebsch????¦tzberg,51.352582,13.132197,Y,566,619,,51.352582,13.132197,,106104,2162225,DE,reference grade,europe,7773787
Saint_Paul_s_Bay_2,Malta,St. Paul's Bay Station,35.944845,14.385739,Y,505,623,,35.944845,14.385739,,106106,2393484,MT,reference grade,unknown,7823353
GARDANNE,France,GARDANNE,43.453583,5.466672,Y,535,594,,43.453583,5.466672,,106107,2162723,FR,reference grade,europe,7775392
Chaiyaphum,Thailand,Mueang Chaiyaphum Municipality Stadium,15.81148,102.02281,Y,424,903,,15.81148,102.02281,,106109,1650686,TH,reference grade,southeast_asia,7093737
ALAMEDA,United States,Berkeley Aquatic Par,37.864767,-122.302741,Y,512,186,,37.864767,-122.302741,,106110,2610,US,reference grade,north_america,5445
Green_Bay,United States,GREEN BAY E HIGH,44.5167,-87.9939,Y,539,295,,44.5167,-87.9939,,106111,1223,US,reference grade,north_america,2192
Dresden,Germany,Dresden-Winckelmannstr.,51.036105,13.730205,Y,565,621,,51.036105,13.730205,,106112,4464,DE,reference grade,europe,1312662
DE_58,Germany,L????¦beck Moislinger Allee,53.862237,10.67332,Y,576,611,,53.862237,10.67332,,106113,3123,DE,reference grade,europe,1562401
Dresden_2,Germany,Dresden-Bergstr.,51.026294,13.731608,Y,565,621,,51.026294,13.731608,,106114,4478,DE,reference grade,europe,5078356
Hualqui,Chile,Hualqui,-36.97743149,-72.93201771,Y,213,344,,-36.97743149,-72.93201771,,106115,8586,CL,reference grade,south_america,30540
Rancagua_2,Chile,Rancagua II,-34.14388838,-70.73713121,Y,224,351,,-34.14388838,-70.73713121,,106116,850,CL,reference grade,south_america,1508
Talca_3,Chile,Universidad de Talca,-35.40658274,-71.63339647,Y,219,348,,-35.40658274,-71.63339647,,106117,963,CL,reference grade,south_america,1749
Leipzig,Germany,Leipzig-Mitte,51.344164,12.377163,Y,566,617,,51.344164,12.377163,,106118,4489,DE,reference grade,europe,5078784
Leipzig_2,Germany,Leipzig-West,51.317905,12.297411,Y,566,616,,51.317905,12.297411,,106119,4491,DE,reference grade,europe,5078465
Trier_2,Germany,Trier-Ostallee,49.754231,6.646718,Y,560,598,,49.754231,6.646718,,106120,3214,DE,reference grade,europe,7090555
DE_59,Germany,Schwartenberg,50.659097,13.465078,Y,564,620,,50.659097,13.465078,,106121,4506,DE,reference grade,europe,5078608
monitoring_network_of_Central_Macedonia_Region_3,Greece,PANORAMA,40.588918,23.031689,Y,523,651,,40.588918,23.031689,,106122,9506,GR,reference grade,unknown,29066
TRINITY,United States,Weaverville,40.734722,-122.941109,Y,524,184,,40.734722,-122.941109,,106123,8903,US,reference grade,north_america,25975
Huasco_4,Chile,Huasco Sivica,-28.46999807,-71.21965256,Y,247,349,,-28.46999807,-71.21965256,,106124,620,CL,reference grade,south_america,1091
Curanilahue,Chile,Balneario Curanilahue,-37.48513169,-73.33162647,Y,211,342,,-37.48513169,-73.33162647,,106125,2944,CL,reference grade,south_america,6246
CA_91,Canada,Milton,43.52965,-79.862449,Y,535,321,,43.52965,-79.862449,,106132,1274943,CA,reference grade,north_america,6553675
Brussel=Bruxelles_4,Belgium,41N043 - HAREN,50.88369465,4.382977505,Y,565,591,,50.88369465,4.382977505,,106133,2162140,BE,reference grade,unknown,8613509
Corsicana,United States,Corsicana C1051,32.0319,-96.3992,Y,489,269,,32.0319,-96.3992,,106134,1975,US,reference grade,north_america,3498
DUNKERQUE_2,France,Malo-les-Bains,51.04858,2.42004,Y,565,585,,51.04858,2.42004,,106135,3469,FR,reference grade,europe,8181
VIALE_MARCHE_71___Milano_(MI),Italy,MILANO - V.LE MARCHE,45.495556,9.191389,Y,543,606,,45.495556,9.191389,,106136,8357,IT,reference grade,europe,7774326
WASHAKIE,United States,Worland SLAMS,44.00492,-107.95696,Y,537,232,,44.00492,-107.95696,,106137,2692640,US,reference grade,north_america,8695076
Ostrava_3,Czechia,Ostrava-Privoz,49.85625839,18.26974106,Y,560,635,,49.85625839,18.26974106,,106140,4395,CZ,reference grade,unknown,5078573
POITIERS,France,Poitiers Centre  Augouard,46.584,0.345582,Y,547,578,,46.584,0.345582,,106141,3673,FR,reference grade,europe,8143
Rede_de_Qualidade_do_Ar_do_Norte_2,Portugal,Minho-Lima,41.802222,-8.693889,Y,528,549,,41.802222,-8.693889,,106142,7183,PT,reference grade,unknown,20710
Coronel_4,Chile,"Escuadron, ENESA",-36.93363361,-73.15270185,Y,213,343,,-36.93363361,-73.15270185,,106143,43045,CL,reference grade,south_america,234005
JP_1076,Japan,????????????????????????????????????¦???????????¦????????¦??????¦????,36.22,139.384722,Y,506,1023,,36.22,139.384722,,106144,1215557,JP,reference grade,east_asia,6520731
Bangkok_40,Thailand,Thon Buri Market Sanam Luang 2,13.746257,100.355099,Y,416,898,,13.746257,100.355099,,106145,225621,TH,reference grade,southeast_asia,1304323
CA_92,Canada,Sparwood Centennial,49.732786,-114.88766,Y,560,209,,49.732786,-114.88766,,106146,295420,CA,reference grade,north_america,1680335
Dr._Steffen_Freitag,Germany,L????¦denscheid Lennestra????e,51.227609,7.643095,Y,566,601,,51.227609,7.643095,,106147,355295,DE,reference grade,europe,2173454
Kuopio_2,Finland,Kuopio Savilahti KYS,62.89553,27.64725,Y,613,665,,62.89553,27.64725,,106148,2162545,FI,reference grade,unknown,7775321
TOMESTI_2,Romania,IS-5,47.135736,27.693089,Y,550,666,,47.135736,27.693089,,106149,2163138,RO,reference grade,unknown,8613671
Birmingham_Hoover_3,United States,MCADORY,33.3311,-87.0036,Y,494,299,,33.3311,-87.0036,,106150,1622,US,reference grade,north_america,2859
Nacimiento,Chile,Lautaro,-37.50893799,-72.65609262,Y,211,345,,-37.50893799,-72.65609262,,106152,7136,CL,reference grade,south_america,20569
Salamanca,Chile,Cuncumen ,-31.88927831,-70.62931177,Y,233,351,,-31.88927831,-70.62931177,,106153,2408,CL,reference grade,south_america,1562231
monitoring_network_of_Athens_8,Greece,PIREAUS-1,37.944656,23.64523,Y,513,653,,37.944656,23.64523,,106154,2162796,GR,reference grade,unknown,7774717
Ilo,Peru,Ilo - Bolognesi,-17.634021,-71.335221,Y,290,349,,-17.634021,-71.335221,,106156,2578972,PE,reference grade,unknown,8437798
Tinyahuarco,Peru,Huaraucaca,-10.79368,-76.292123,Y,318,333,,-10.79368,-76.292123,,106157,2578971,PE,reference grade,unknown,8437763
Lurigancho_Chosica,Peru,Huachipa - Santa Maria,-12.012363,-76.937171,Y,313,331,,-12.012363,-76.937171,,106158,2578970,PE,reference grade,unknown,8437787
Lurigancho_Chosica_2,Peru,Huachipa - Nieveria,-11.985654,-76.925467,Y,313,331,,-11.985654,-76.925467,,106159,2578969,PE,reference grade,unknown,8437769
Lurigancho_Chosica_3,Peru,Huachipa - El Paraiso,-11.996141,-76.922521,Y,313,331,,-11.996141,-76.922521,,106160,2578968,PE,reference grade,unknown,8437791
Torata,Peru,Tala,-17.09943,-70.681922,Y,293,351,,-17.09943,-70.681922,,106161,2578987,PE,reference grade,unknown,8437767
Uchumayo,Peru,Uchumayo,-16.52983,-71.655173,Y,295,348,,-16.52983,-71.655173,,106162,2663104,PE,reference grade,unknown,8629431
Capacmarca,Peru,Ccapacmarca,-14.008673,-72.001256,Y,305,347,,-14.008673,-72.001256,,106163,2578964,PE,reference grade,unknown,8437772
Challhuahuacho,Peru,Challhuahuacho,-14.110423,-72.242785,Y,305,346,,-14.110423,-72.242785,,106164,2578965,PE,reference grade,unknown,8437745
Ilo_2,Peru,Ilo - Jose Pardo,-17.647061,-71.3248,Y,290,349,,-17.647061,-71.3248,,106165,2578973,PE,reference grade,unknown,8437771
La_Huaca,Peru,Macacara,-4.916988,-80.858255,Y,341,318,,-4.916988,-80.858255,,106166,2578979,PE,reference grade,unknown,8437742
Espinar,Peru,Espinar,-14.806034,-71.414847,Y,302,348,,-14.806034,-71.414847,,106167,2876866,PE,reference grade,unknown,9445119
Casa_Grande,Peru,Casa Grande 03,-7.739941,-79.183239,Y,330,324,,-7.739941,-79.183239,,106168,2578963,PE,reference grade,unknown,8437744
Pisco,Peru,Pisco - Municipalidad de Pisco,-13.707724,-76.193606,Y,306,333,,-13.707724,-76.193606,,106169,2578983,PE,reference grade,unknown,8437784
Casa_Grande_2,Peru,Roma,-7.763269,-79.152083,Y,330,324,,-7.763269,-79.152083,,106170,2895188,PE,reference grade,unknown,9582932
La_Huaca_2,Peru,La Huaca,-4.914723,-80.960358,Y,341,318,,-4.914723,-80.960358,,106171,2578976,PE,reference grade,unknown,8437748
Socabaya,Peru,Socabaya,-16.487574,-71.519153,Y,295,348,,-16.487574,-71.519153,,106172,2578986,PE,reference grade,unknown,8437738
San_Marcos,Peru,Ayash Huaripampa,-9.523835,-77.020434,Y,323,331,,-9.523835,-77.020434,,106173,2757439,PE,reference grade,unknown,8837070
Mara,Peru,Mara,-14.087046,-72.106363,Y,305,346,,-14.087046,-72.106363,,106174,2578980,PE,reference grade,unknown,8437736
Pacocha,Peru,Ilo - Pacocha,-17.61076,-71.340649,Y,291,349,,-17.61076,-71.340649,,106175,2578974,PE,reference grade,unknown,8437797
San_Marcos_2,Peru,Juprog,-9.561408,-77.083976,Y,323,330,,-9.561408,-77.083976,,106176,2578975,PE,reference grade,unknown,8437751
Chimbote,Peru,Inca Garcilaso de La Vega,-9.102904,-78.565141,Y,325,326,,-9.102904,-78.565141,,106177,2578966,PE,reference grade,unknown,8437794
Tinyahuarco_2,Peru,Colquijirca,-10.750829,-76.263631,Y,318,333,,-10.750829,-76.263631,,106178,2578967,PE,reference grade,unknown,8437777
Paracas,Peru,Pisco - Paracas,-13.834835,-76.141729,Y,306,333,,-13.834835,-76.141729,,106179,2578984,PE,reference grade,unknown,8437766
Livitaca,Peru,Chilloroya,-14.49654,-71.776884,Y,303,347,,-14.49654,-71.776884,,106180,2954096,PE,reference grade,unknown,9959962
Tupac_Amaru_Inca,Peru,Pisco - T????pac Amaru Inca,-13.713381,-76.148167,Y,306,333,,-13.713381,-76.148167,,106181,2670748,PE,reference grade,unknown,8646398
GOSHEN,United States,Yoder,41.918225,-104.295324,Y,529,243,,41.918225,-104.295324,,106183,358628,US,reference grade,north_america,2029327
Coronel_5,Chile,"Lagunillas, ENEL",-36.98457919,-73.15264821,Y,213,343,,-36.98457919,-73.15264821,,106184,43289,CL,reference grade,south_america,236215
PARIS_12E_ARRONDISSEMENT,France,Bld peripherique Est,48.838615,2.412781,Y,556,585,,48.838615,2.412781,,106185,4041,FR,reference grade,europe,9548
Nacimiento_2,Chile,Club de Empleados,-37.50184457,-72.67640591,Y,211,344,,-37.50184457,-72.67640591,,106186,7015,CL,reference grade,south_america,20340
HI1_4,United States,Lahaina BWS,20.88375,-156.66815,Y,445,76,,20.88375,-156.66815,,106187,1523486,US,reference grade,north_america,6881520
HI1_5,United States,Lahainaluna HS,20.88672,-156.65999,Y,445,76,,20.88672,-156.65999,,106188,1638714,US,reference grade,north_america,7071916
Rockford,United States,Rockford,42.267002,-89.08917,Y,530,292,,42.267002,-89.08917,,106189,8775,US,reference grade,north_america,25588
Bright,Australia,Bright,-36.73228,146.9702,Y,214,1047,,-36.73228,146.9702,,106190,7457,AU,reference grade,unknown,21657
AIX_EN_PROVENCE,France,AIX CENTRE ECOLE ART,43.530285,5.440912,Y,535,594,,43.530285,5.440912,,106192,2162703,FR,reference grade,europe,7775043
TW_79,"Taiwan, Province of China",???????????????????? - ???????????????,21.958069,120.788928,Y,449,964,,21.958069,120.788928,,106196,3844,TW,reference grade,unknown,8698
MX_1,Mexico,Cadereyta,25.60055556,-99.99416667,Y,463,257,,25.60055556,-99.99416667,,106200,8168,MX,reference grade,north_america,35749
Parco_Cittadella___Ancona_(AN),Italy,Ancona Cittadella,43.61167,13.50861,Y,535,620,,43.61167,13.50861,,106206,8367,IT,reference grade,europe,24306
